E_A,I,J_E_L,J_E_R,J_N_L,J_N_R,J_Q_L,J_Q_R,P1,P_el,P_erg,T_period,W_A,W_acc2,W_coh,W_inc,abs_C,control,converged,dE_collision,dE_wait,dN_collision,dN_wait,first_law_residual,n_iter,particle_balance_instant,r,residual_particle_avg,scan,theta
0.0026491348881425257,0.1666014549221542,0.0039125860255370395,-0.002146315456035629,0.1666014549221542,-0.1665965921356292,-0.09604828692775547,-0.10210427073741313,0.6268199104267671,-0.19992174590658504,0.0001159590268471881,1.5,0.00017393854027078216,0.0,0.00017393854027078216,0.0,0.13216162188385797,collision,1,-0.002649134888142525,0.0026491348775933886,1.1102230246251565e-16,2.0333368322411616e-10,-0.002649405864801252,24,-0.00563201786092099,0.6666666666666666,4.8627865250061575e-06,control,0.4
0.0,0.16575645789428908,0.003811306745398845,-0.0038113067453988407,0.16575645789428908,-0.16575645789428897,-0.09564256799117461,-0.10326518148197222,0.6144254196514254,-0.1989077494731469,0.0,1.5,0.0,0.0,0.0,0.0,0.13905095029773973,no_collision,1,0.0,8.673617379884035e-19,0.0,0.0,-5.637851296924623e-18,1,2.498001805406602e-16,0.6666666666666666,1.1102230246251565e-16,control,0.0
0.0,0.22759536585161944,0.005199763969323418,-0.005199981140598646,0.22759536585161944,-0.22761574963009037,-0.1313574555416482,-0.14176943091865288,0.5683445634769522,-0.2731144390219433,0.0,1.5,0.0,0.0,0.0,0.0,0.0,dephasing,1,0.0,0.0,0.0,0.0,0.0,20,-0.12560899099213566,0.6666666666666666,-2.0383778470939307e-05,control,0.4
0.025435548255471254,0.1669848742177357,0.0038499245157404484,-0.0035595480442935693,0.1669848742177357,-0.16698583369291511,-0.09634100001490098,-0.10375104826004262,0.6120095892269832,-0.20038184906128284,0.0005807310072950045,1.5,0.0008710965109425068,0.0,0.0,0.0008710965109425068,0.12486027613754162,alpha_half,1,-0.0004355482554712544,0.0004355482605881379,0.0,-1.083947376301353e-10,-0.0004355647020534352,22,0.0011064059975371687,0.6666666666666666,-9.59475179418412e-07,control,0.4
0.001417899468919502,0.19802364945149006,0.005015514951730115,-0.004070037291910511,0.19802364945149006,-0.1980150302192438,-0.11379867471916393,-0.12287905542345678,0.6949952070292915,-0.23762837934178807,0.0,1.5,0.0,0.0,0.0,0.0,0.0,collinear,1,-0.0014178994689195024,0.0014178994483705857,1.1102230246251565e-16,3.9226089043609136e-10,-0.0014182165102783234,98,-0.01100651072500955,0.6666666666666666,8.619232246265263e-06,control,0.4
